titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
¿Es viable la jornada única en colegios de Bogotá?,Google (SerpAPI),2012-08-21,https://elturbion.com/4389,True,True,True,True,,['FECODE'],"Exigir soluciones a la crisis de la educación, discutir el régimen especial de salud y pensiones, derechos salariales, y la revocatoria de la Directiva Ministerial 02 de 2012.",2800000.0,"El 30 de mayo, miles de maestros decidieron no dictar clases y se movilizaron para exigir soluciones a la crisis de la educación, lo que indica que hubo suspensión de clases.","El 30 de mayo, miles de maestros en Colombia realizaron un paro nacional exigiendo mejoras en la educación y derechos laborales.",2012-05-30,paro docente,"Colombia, Bogotá",El Ministerio de Educación aseguró que los docentes del país no deberían desarrollar el paro nacional porque se vulneraría el derecho fundamental a la educación ...,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2012,2025-11-05 19:05:54,El Turbión
Movimiento estudiantil en Colombia,Google (SerpAPI),2011-10-05,http://cuadernosderesistencia.blogspot.com/2012/10/movimiento-estudiantil-en-colombia.html,True,True,True,True,,"['FECODE', 'CUT', 'OCE', 'FEU', 'ACEU']","Mejoras en condiciones salariales, derechos laborales y rechazo a la reforma a la educación superior.",,Se suspendieron actividades académicas como parte de la protesta contra la reforma a la educación superior.,"El 10 de noviembre de 2011, estudiantes y docentes suspendieron actividades en protesta por la reforma a la educación superior.",2011-11-10,paro docente,"Colombia, Bogotá","Como consecuencia de estas medidas por parte del gobierno, los estudiantes deciden dar por terminado el Paro Nacional Universitario que duró poco más de un mes.",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2012,2025-11-05 19:05:58,noticia sobre movilización estudiantil
junio 2012,Google (SerpAPI),,http://schiroque.blogspot.com/2012/06/,True,True,False,True,,['SUTEP'],"Demandas por mejoras salariales y condiciones laborales, así como cambios en políticas educativas.",,"Se menciona que un sector del magisterio se encuentra en huelga, lo que implica la suspensión de clases programadas.",Un sector del magisterio peruano se encuentra en huelga debido a la insatisfacción con las políticas educativas y salariales del gobierno.,2012-06-28,huelga,"Perú, nacional","Seguramente con el Paro decretado por el CEN del SUTEP para próximo 14 de junio y con la huelga indefinida señalada por el CONARE, a partir del 20 de junio ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2012,2025-11-05 19:05:58,EDUCACIÓN ESPERANZA
ALGUNAS DE LAS ACTIVIDADES HASTA MAYO 26 DE ...,Google (SerpAPI),,http://www.overdorado.com/2012/05/27/algunas-de-las-actividades-hasta-mayo-26-de-2012/,True,True,False,True,1.0,[],Demandas del magisterio y trabajadores estatales.,,"Se convoca a un paro nacional de 24 horas del magisterio, lo que implica la suspensión de clases programadas.",Se convoca a un paro nacional de 24 horas del magisterio para el 30 de mayo de 2012.,2012-05-30,paro docente,Colombia,"Ademas, se convoca a los compañeros al paro nacional de 24 horas del magisterio y de los trabajadores estatales para el día 30 de mayo de 2012. San Pedro de ...",(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2012,2025-11-05 19:05:58,No especificado
Rama Judicial de Bucaramanga se declara en paro,Google (SerpAPI),2012-05-30,https://www.vanguardia.com/area-metropolitana/bucaramanga/2012/05/30/rama-judicial-de-bucaramanga-se-declara-en-paro/,True,True,False,True,,['Asonal Judicial'],Protesta contra la Ley de Reforma a la Justicia que incrementa la carga laboral sin reconocimiento económico.,,"Se suspendieron las actividades en las instalaciones del Palacio de Justicia y sus dependencias, lo que indica que hubo una suspensión de clases programadas.","La Rama Judicial de Bucaramanga se unió a un paro nacional de educadores, suspendiendo actividades en el Palacio de Justicia.",2012-05-30,paro docente,"Colombia, Bucaramanga",Los trabajadores de la rama judicial de Bucaramanga se unieron al paro de educadores que se tomó la plaza cívica Luis Carlos Galán Sarmiento.,(paro docente OR paro maestros OR huelga profesores OR FECODE OR ADE) Colombia 2012,2025-11-05 19:06:00,Vanguardia
Continúan protestas en la Universidad de Córdoba,Google (SerpAPI),2020-10-04,https://www.elespectador.com/colombia/mas-regiones/continuan-protestas-en-la-universidad-de-cordoba-article-367625/,True,True,False,True,,[],Inconformidad con la elección del nuevo rector y la decisión del Consejo Superior de realizar una consulta no vinculante.,,"Se menciona que los estudiantes han tenido que suspender clases debido a los disturbios en la universidad, lo que indica que hay una suspensión de actividades académicas.","Estudiantes y docentes de la Universidad de Córdoba protestan por la elección del nuevo rector, lo que ha llevado a la suspensión de clases.",2012-08-15,paro docente,"Colombia, Montería",No es la primera vez que los estudiantes de la Universidad de Córdoba tienen que suspender sus clases debido a los constantes disturbios que se vienen ...,(paro educativo OR suspensión clases) Bogotá 2012,2025-11-05 19:08:08,EL ESPECTADOR
DE URIBE A SANTOS: CAMBIOS Y CONTINUIDADES DE ...,Google (SerpAPI),,http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-090X2012000100005,True,True,True,True,42.0,[],Inconformidad del sector educativo.,,Se trata de un paro nacional que implicó la suspensión de clases programadas en el sector educativo.,"Paro nacional del sector educativo por inconformidades, desde principios de octubre hasta mediados de noviembre.",2023-10-01,paro docente,"Colombia, nacional",La inconformidad por parte del sector educativo resultó en un paro nacional que inició a principios de octubre y se extendió hasta mediados de noviembre. A ...,(paro educativo OR suspensión clases) Bogotá 2012,2025-11-05 19:08:28,No especificada
Represalias del gobierno contra maestros boyacenses,Google (SerpAPI),2012-06-06,https://cut.org.co/represalias-del-gobierno-contra-maestros-boyacenses/,True,True,False,True,1.0,"['Sindimaestros', 'FECODE']",Demandas relacionadas con represalias del gobierno y descuentos salariales por la participación en el paro.,,"Se considera un paro docente verdadero porque hubo suspensión de actividades académicas el 30 de mayo, aunque se realizaron manifestaciones y plantones.","El 30 de mayo se realizó un paro nacional de docentes en Boyacá, con represalias del gobierno que afectaron el salario de los maestros.",2023-05-30,paro docente,"Colombia, Boyacá","Las sanciones de la Secretaría tendrán serias implicaciones en el salario de los docentes, pues se descontará el día 30 de mayo, tiene implicaciones en la prima ...",(FECODE protesta OR paro) Colombia 2012,2025-11-05 19:08:33,CUT
Educación: Los efectos de la huelga | ArchivoRevista Ideele,Google (SerpAPI),2012-11-23,https://revistaideele.com/ideele/content/educaci%C3%B3n-los-efectos-de-la-huelga,True,True,False,True,,[],Demandas no atendidas por el Gobierno.,,Se considera un paro docente verdadero porque hubo suspensión de clases programadas por parte del 77% del magisterio nacional.,El 77% del magisterio nacional paralizó labores debido a demandas no atendidas.,2023-10-01,paro docente,Colombia,"Pero, al no ser atendidas sus demandas, unos 261.609 (77% del magisterio nacional) paralizaron sus labores, tomando distancia del actual Gobierno. Fueron al ...",(magisterio colombiano OR sindicato maestros) paro 2012,2025-11-05 19:11:17,ArchivoRevista Ideele
La UNE terminó contra las cuerdas,Google (SerpAPI),,https://www.elcomercio.com/actualidad/politica/une-termino-cuerdas/,True,True,False,True,22.0,['UNE'],No se especifican las demandas principales en el texto proporcionado.,,"Se menciona una paralización que duró 22 días, lo que indica que hubo suspensión de clases.",La UNE realizó un paro que duró 22 días y finalizó el 7 de octubre de 2009.,2009-10-07,paro docente,Colombia,"Por ello, la última paralización duró 22 días y terminó el 7 de octubre de 2009. El vicepresidente Lenín Moreno firmó un acuerdo con la ex presidenta de la UNE, ...",(magisterio colombiano OR sindicato maestros) paro 2012,2025-11-05 19:12:40,No se menciona una fuente oficial específica en el texto.
