titulo,fuente,fecha_publicacion,url,es_paro_docente,hay_suspension_clases,ubicacion_bogota,ubicacion_Colombia,duracion_dias,organizaciones_sindicales,razones_paro,costo_mencionado,justificacion_paro,resumen,fecha_paro,tipo_movilizacion,ubicacion,descripcion,periodo_busqueda,fecha_extraccion,fuente_oficial
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 3 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwiUypLI0L2QAxUCLEQIHTnGFgsQxfQBegQIChAC&usg=AOvVaw1Zqf_MArCXnbU1g2foSZEa,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación, y defensa de leyes relacionadas con el magisterio.",,"El paro nacional anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en la salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",paro docente Colombia 2023,2025-10-24 20:02:59,Infobae
"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud",ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwiUypLI0L2QAxUCLEQIHTnGFgsQxfQBegQIBxAC&usg=AOvVaw2YKnD8L4G9FYCWwy9nnPbg,True,True,True,True,3.0,[],Denuncias de graves fallas en el sistema de salud del magisterio y exigencia de soluciones.,,"El paro docente se considera verdadero porque se menciona un cese de actividades programadas durante tres días, lo que implica la suspensión de clases.","Docentes del Eje Cafetero realizarán un paro de 72 horas debido a fallas en el sistema de salud, con actividades programadas en varias ciudades, incluyendo un plantón en Bogotá.",2023-09-03,paro docente,"{'pais': 'Colombia', 'ciudad': 'Pereira, Armenia, Manizales, Bogotá', 'localidades': []}","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",paro docente Colombia 2023,2025-10-24 20:02:59,media
"Maestros de nuevo se van a paro, impactará en tres regiones, vea las razones y fechas",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/maestros-de-nuevo-se-van-paro-impactara-en-tres-regiones-vea-las-razones-y-fechas&ved=2ahUKEwiUypLI0L2QAxUCLEQIHTnGFgsQxfQBegQIAxAC&usg=AOvVaw00KlpfYSsa-INbweMLI-K_,True,True,False,True,,[],Por la salud y por la vida.,,"Se menciona un paro regional que implica la suspensión de clases programadas, lo que cumple con la definición de un paro docente verdadero.","Los maestros se unirán en un paro regional que afectará a tres regiones, con el objetivo de protestar por temas de salud y vida.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","En esta ocasión, los sindicatos de maestros se unirán para el que llaman Paro Regional por la salud y por la vida, de acuerdo con lo aprobado el viernes 22...",paro docente Colombia 2023,2025-10-24 20:02:59,media
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 3 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwifwLfK0L2QAxX-OkQIHUMRFS8QxfQBegQIBhAC&usg=AOvVaw2lwV7haITApiN3xbbBd5h1,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación y defensa de leyes relacionadas con el magisterio.",,"El paro nacional de maestros anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convoca un paro nacional de 24 horas para el 30 de octubre, con movilizaciones en varias ciudades, exigiendo mejoras en salud y recursos para la educación.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",paro maestros Bogotá 2023,2025-10-24 20:03:02,Infobae
Las razones detrás del paro de 24 horas anunciado por Fecode para el 30 de octubre: 'Los sobrecostos en el Fomag han sido altísimos',ELTIEMPO.COM,Hace 3 semanas,https://www.eltiempo.com/vida/educacion/las-razones-detras-del-paro-de-24-horas-anunciado-por-fecode-para-el-30-de-octubre-los-sobrecostos-en-el-fomag-han-sido-altisimos-3496376&ved=2ahUKEwifwLfK0L2QAxX-OkQIHUMRFS8QxfQBegQIAhAC&usg=AOvVaw2V7eLUXbJN96wzPLX-0u0d,True,True,False,True,1.0,['FECODE'],Demandas relacionadas con los sobrecostos en el Fomag.,,"El paro anunciado implica una suspensión de clases programadas por 24 horas, lo que cumple con la definición de un paro docente verdadero.",Fecode ha anunciado un paro de 24 horas para el 30 de octubre debido a preocupaciones sobre los altos sobrecostos en el Fomag.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","EL TIEMPO habló con Martha Alfonso, ejecutiva de Fecode, quien sostuvo que el paro no es en contra del Gobierno. Profesores y miembros de Fecode de todo el...",paro maestros Bogotá 2023,2025-10-24 20:03:02,"media, EL TIEMPO"
Fecode convoca a paro nacional de 24 horas el próximo 30 de octubre,Valora Analitik,Hace 3 semanas,https://www.valoraanalitik.com/fecode-convoca-a-paro-nacional-de-24-horas-el-proximo-30-de-octubre/&ved=2ahUKEwifwLfK0L2QAxX-OkQIHUMRFS8QxfQBegQIChAC&usg=AOvVaw1fBYYphc1Os6o3LmkV2-Kl,True,True,False,True,1.0,['FECODE'],"Descontento general de los docentes, aunque no se especifican las demandas en el texto proporcionado.",,"Se trata de un paro nacional convocado por Fecode, lo que implica la suspensión de clases programadas durante 24 horas.",Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre debido a descontento entre los docentes.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Estas son las razones del descontento de la Federación de Trabajadores, Fecode.",paro maestros Bogotá 2023,2025-10-24 20:03:02,sindicato
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwifwLfK0L2QAxX-OkQIHUMRFS8QxfQBegQIBxAC&usg=AOvVaw0_ASf9Gop34vpTRSw7fjUo,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los profesores.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que podría afectar a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",paro maestros Bogotá 2023,2025-10-24 20:03:02,media
"Paro de docentes de Eje Cafetero durará 72 horas: marchas en Pereira, Armenia y Manizales, tomas en municipios y plantón en Bogotá por fallas en salud",ELTIEMPO.COM,Hace 1 mes,https://www.eltiempo.com/colombia/otras-ciudades/paro-de-docentes-de-eje-cafetero-durara-72-horas-marchas-en-pereira-armenia-y-manizales-tomas-en-municipios-y-planton-en-bogota-por-fallas-en-salud-3487062&ved=2ahUKEwifwLfK0L2QAxX-OkQIHUMRFS8QxfQBegQIBBAC&usg=AOvVaw3sYZIkcOH6ELuQXfhbf21w,True,True,True,True,3.0,[],Fallas en el sistema de salud del magisterio y exigencia de soluciones.,,"El paro docente implica la suspensión de clases programadas durante los días 3, 4 y 5 de septiembre, lo que cumple con la definición de un paro verdadero.","Docentes del Eje Cafetero realizarán un paro de 72 horas por problemas en el sistema de salud, con actividades programadas en varias ciudades, incluyendo Bogotá.",2023-09-03,paro docente,"{'pais': 'Colombia', 'ciudad': 'Pereira, Armenia, Manizales, Bogotá', 'localidades': []}","El cese de actividades será el 3, 4 y 5 de septiembre. Sindicatos denuncian graves fallas en el sistema de salud del magisterio y exigen soluciones.",paro maestros Bogotá 2023,2025-10-24 20:03:02,media
Fecode ratifica que el 30 de octubre habrá paro nacional del magisterio de 24 horas,El Espectador,Hace 2 días,https://www.elespectador.com/educacion/fecode-ratifica-que-el-30-de-octubre-habra-paro-nacional-del-magisterio-de-24-horas/&ved=2ahUKEwj2neTL0L2QAxWwKEQIHanGNCoQxfQBegQIAhAC&usg=AOvVaw0g2x9vozWZzPgTphVdrtOF,True,True,False,True,1.0,['FECODE'],"Mejoras en el sistema de salud del magisterio, cumplimiento de acuerdos laborales y defensa del Fondo Nacional de Prestaciones Sociales.",,"El paro nacional de 24 horas programado para el 30 de octubre implica la suspensión de clases, lo que lo califica como un verdadero paro docente.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre de 2025, exigiendo mejoras en salud y cumplimiento de acuerdos laborales.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","Fecode, el mayor sindicato de docentes del país, confirmó que realizará un paro nacional de 24 horas el próximo 30 de octubre de 2025.",FECODE paro 2023,2025-10-24 20:03:05,"media, El Espectador"
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 3 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwj2neTL0L2QAxWwKEQIHanGNCoQxfQBegQIARAC&usg=AOvVaw1Aj9nxOYXaYmlmNUw0MzD6,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación, y defensa de leyes relacionadas con el magisterio.",,"El paro nacional anunciado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode convocó un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en el sistema de salud y recursos para la educación, con movilizaciones en varias ciudades.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",FECODE paro 2023,2025-10-24 20:03:05,Infobae
Las razones detrás del paro de 24 horas anunciado por Fecode para el 30 de octubre: 'Los sobrecostos en el Fomag han sido altísimos',ELTIEMPO.COM,Hace 3 semanas,https://www.eltiempo.com/vida/educacion/las-razones-detras-del-paro-de-24-horas-anunciado-por-fecode-para-el-30-de-octubre-los-sobrecostos-en-el-fomag-han-sido-altisimos-3496376&ved=2ahUKEwj2neTL0L2QAxWwKEQIHanGNCoQxfQBegQIChAC&usg=AOvVaw1aYuFQjeif1ZhaMZ0AQduf,True,True,False,True,1.0,['FECODE'],Demandan atención a los sobrecostos en el Fomag.,,"El paro anunciado por Fecode implica una suspensión de clases programadas, lo que lo clasifica como un paro docente verdadero.","Fecode ha anunciado un paro de 24 horas para el 30 de octubre debido a los altos sobrecostos en el Fomag, aunque aclaran que no es en contra del Gobierno.",2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","EL TIEMPO habló con Martha Alfonso, ejecutiva de Fecode, quien sostuvo que el paro no es en contra del Gobierno.",FECODE paro 2023,2025-10-24 20:03:05,"media, EL TIEMPO"
Fecode convoca paro nacional de maestros para el 30 de octubre por crisis en el Fomag,ADN,Hace 3 semanas,https://www.diarioadn.co/noticias/fecode-convoca-paro-nacional-de-maestros-para-el-30-de-octubre-por-crisis-en-el-fomag%2Barticulo%2B70360&ved=2ahUKEwj2neTL0L2QAxWwKEQIHanGNCoQxfQBegQIBBAC&usg=AOvVaw0ePvikvof_dSVNiSV5LOzK,True,True,False,True,,['FECODE'],"Crisis en el Fomag, sobrecostos en la salud del magisterio y exigencias a la Fiduprevisora y a las IP.",,El paro es considerado verdadero porque se convoca a una suspensión de clases programadas para el 30 de octubre.,Fecode convoca un paro nacional de maestros para el 30 de octubre debido a problemas en el Fomag y sobrecostos en salud.,2023-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}",El sindicato denuncia sobrecostos en la salud del magisterio y exige soluciones a la Fiduprevisora y a las IP.,FECODE paro 2023,2025-10-24 20:03:05,sindicato
Se levanta el paro de maestros tras el hundimiento de la reforma a la educación | El Colombiano,El Colombiano,Hace 16 meses,https://www.elcolombiano.com/colombia/fecode-levanta-el-paro-de-maestros-EP24819159&ved=2ahUKEwj2neTL0L2QAxWwKEQIHanGNCoQxfQBegQICBAC&usg=AOvVaw0eHx-1ZeYpvUgF_oBCfApE,True,True,False,True,,['FECODE'],Protesta contra la reforma a la educación.,,El paro de maestros se considera verdadero porque se menciona que se levantó tras la suspensión de clases debido a la protesta contra la reforma a la educación.,La Federación Colombiana de Educadores (Fecode) anunció el levantamiento del paro de maestros tras el hundimiento de la reforma a la educación.,2023-06-20,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","La Federación Colombiana de Educadores (Fecode) informó este jueves 20 de junio que se levantaba el paro de maestros, tras el hundimiento de la reform...",FECODE paro 2023,2025-10-24 20:03:05,El Colombiano
"Fecode: ¿Por qué la evaluación docente divide a Gobierno y profesores, al punto de convocar a un primer paro nacional permanente en dos años?",ELTIEMPO.COM,Hace 16 meses,https://www.eltiempo.com/vida/educacion/fecode-por-que-la-evaluacion-docente-divide-a-gobierno-y-profesores-al-punto-de-convocar-a-un-primer-paro-nacional-en-dos-anos-3351466&ved=2ahUKEwj2neTL0L2QAxWwKEQIHanGNCoQxfQBegQIBRAC&usg=AOvVaw1pFIRHjKjzRmeVTrzaIV6T,True,True,False,True,,['FECODE'],Las demandas principales giran en torno a la evaluación docente y su impacto en el magisterio.,,"Se menciona un paro nacional permanente que implica la suspensión de clases programadas, lo que cumple con la definición de un paro docente verdadero.",Fecode convoca a un paro nacional permanente a partir del 12 de junio debido a desacuerdos con el Gobierno sobre la evaluación docente.,2023-06-12,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': []}","El magisterio se alista para iniciar un paro permanente desde el 12 de junio. Mineducación, entre tanto, explica los alcances de la propuesta de evaluación...",FECODE paro 2023,2025-10-24 20:03:05,media
"Trabajadores anuncian toma y cierre del Ministerio de Educación, posible paro afectaría 7.500 colegios",La Patria,Hace 1 mes,https://www.lapatria.com/educacion/trabajadores-anuncian-toma-y-cierre-del-ministerio-de-educacion-posible-paro-afectaria&ved=2ahUKEwjCvqfN0L2QAxUgJEQIHS0YO-EQxfQBegQIBxAC&usg=AOvVaw3nvaBwVdBBSTpd1yYL06Fx,True,True,False,True,3.0,[],Demandas relacionadas con la salud y la vida de los docentes.,,"Se menciona un paro de tres días que afectó a los colegios, lo que indica que hubo suspensión de clases programadas.","Se anuncia un nuevo paro que afectaría a 7.500 colegios, tras un paro previo de tres días en el Eje Cafetero.",,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","Después del paro de tres días (septiembre 3, 4 y 5) de los profesores en el Eje Cafetero, por la salud y la vida, se anuncia uno nuevo que afectaría a miles...",huelga de profesores Colombia 2023,2025-10-24 20:03:09,media
María Fernanda Cabal le pidió al ministro de Educación garantizar el servicio educativo por paro de maestros: “7.000 colegios públicos podrían verse afectados”,Infobae,Hace 3 meses,https://www.infobae.com/colombia/2025/07/02/maria-fernanda-cabal-radico-una-solicitud-de-intervencion-al-ministro-de-educacion-para-que-garantice-servicio-educativo-por-paro-del-sintrenal/&ved=2ahUKEwjCvqfN0L2QAxUgJEQIHS0YO-EQxfQBegQIBRAC&usg=AOvVaw1BifRPiJ4X2g7-MSeXNGNS,True,True,False,True,,['Sintrenal'],Falta de cumplimiento de acuerdos por parte del Ministerio de Educación.,,"Se menciona un paro nacional indefinido convocado por el sindicato Sintrenal, lo que implica la suspensión de clases en colegios públicos a partir del 14 de julio de 2025.","El sindicato Sintrenal ha convocado un paro nacional indefinido que podría afectar a 7.000 colegios públicos en Colombia, motivado por incumplimientos del Ministerio de Educación.",2025-07-14,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}",La senadora solicitó al ministro de Educación implementar estrategias que eviten la suspensión de clases en miles de colegios públicos por la huelga...,huelga de profesores Colombia 2023,2025-10-24 20:03:09,"media, Infobae"
Fecode ratifica que el 30 de octubre habrá paro nacional del magisterio de 24 horas,El Espectador,Hace 2 días,https://www.elespectador.com/educacion/fecode-ratifica-que-el-30-de-octubre-habra-paro-nacional-del-magisterio-de-24-horas/&ved=2ahUKEwi8_YnT0L2QAxXXJ0QIHcRyNz8QxfQBegQICRAC&usg=AOvVaw1wzu8o1-bC82uZ8f72FbDC,True,True,False,True,1.0,['FECODE'],"Mejoras en el sistema de salud del magisterio, cumplimiento de acuerdos laborales y defensa del Fondo Nacional de Prestaciones Sociales.",,"El 30 de octubre se llevará a cabo un paro nacional de 24 horas, lo que implica la suspensión de clases programadas en todo el país.","Fecode ha convocado un paro nacional de 24 horas para el 30 de octubre de 2025, exigiendo mejoras en salud y cumplimiento de acuerdos laborales.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': None, 'localidades': None}","La Federación Colombiana de Trabajadores de la Educación (Fecode), el sindicato de profesores y profesoras más grande Colombia, ratificó que saldrá a un...",magisterio colombiano paro 2023,2025-10-24 20:03:21,"media, El Espectador"
"Fecode anunció paro nacional de maestros: habrá concentraciones en plazas públicas y vías principales de Bogotá, Medellín y otras ciudades",Infobae,Hace 3 días,https://www.infobae.com/colombia/2025/10/21/fecode-anuncia-paro-nacional-con-concentraciones-en-plazas-publicas-y-vias-principales-de-bogota-medellin-y-otras-ciudades/&ved=2ahUKEwi8_YnT0L2QAxXXJ0QIHcRyNz8QxfQBegQIChAC&usg=AOvVaw3V7ZkLzFMK0v_mUMD3r-wX,True,True,True,True,1.0,['FECODE'],"Mejoras en la prestación de salud para docentes, asignación de recursos públicos para educación, y defensa de leyes relacionadas con el magisterio.",,"El paro nacional convocado por Fecode implica la suspensión de clases programadas, ya que se menciona que el paro podría afectar la prestación del servicio educativo en más de doce mil instituciones oficiales.","Fecode anunció un paro nacional de 24 horas para el 30 de octubre, exigiendo mejoras en el sistema de salud y recursos para la educación, con movilizaciones en varias ciudades del país.",2025-10-30,paro docente,"{'pais': 'Colombia', 'ciudad': 'Bogotá', 'localidades': []}","La interrupción de clases el 30 de octubre responde a la exigencia de mejores condiciones laborales y protección para los docentes, quienes denuncian...",magisterio colombiano paro 2023,2025-10-24 20:03:21,Infobae
